9468, unsolvable, 223631, 135376133, 34427006, 135376132, 10933866, 0, 23493140, 25165843, 360, 0, unsolvable, 246.40, 242.06, 3.55, 7756208
8186, unsolvable, 170340, 92351670, 35310451, 92351669, 14849995, 0, 20460456, 25165843, 71, 0, unsolvable, 193.86, 189.88, 3.26, 6840728
2521, unsolvable, 85348, 42330880, 13619787, 42330879, 4518788, 0, 9100999, 12582917, 45, 0, unsolvable, 94.84, 93.03, 1.49, 3133812
2495, solved, 415031, 261488961, 80590785, 261488864, 39148074, 0, 41442711, 50331653, 97, 97, solved, 457.78, 449.90, 6.09, 14068308
8094, unsolvable, 411636, 234513573, 74432121, 234513572, 33512136, 0, 40919985, 50331653, 69, 0, unsolvable, 462.71, 455.22, 6.15, 13738928
5004, unsolvable, 116524, 50979919, 16900707, 50979918, 4033610, 0, 12867097, 25165843, 45, 0, unsolvable, 130.16, 127.58, 2.16, 4604856
9281, unsolvable, 677207, 333732210, 108664516, 333732209, 53410978, 0, 55253538, 100663319, 82, 0, unsolvable, 740.49, 726.92, 10.84, 18868512
4976, unsolvable, 1289633, 754139701, 161963721, 754139700, 40187369, 21776352, 100000000, 100663319, 95, 0, unsolvable, 1408.58, 1387.40, 16.13, 32918184
4845, solved, 865501, 437008740, 144402067, 437008645, 54714671, 0, 89687396, 100663319, 106, 95, solved, 968.13, 950.30, 14.62, 30167224
7794, unsolvable, 635820, 378003928, 106602932, 378003927, 38530365, 0, 68072567, 100663319, 121, 0, unsolvable, 709.40, 695.92, 10.92, 22866028
5496, solved, 452022, 223549748, 52630863, 223549606, 8503494, 0, 44127369, 50331653, 142, 142, solved, 506.00, 497.79, 6.83, 14774168
9954, unsolvable, 958950, 291587638, 85020042, 291587637, 24924088, 0, 60095954, 100663319, 67, 0, unsolvable, 1031.42, 1012.48, 15.66, 20830680
4997, unsolvable, 184722, 114719229, 38247878, 114719228, 18731959, 0, 19515919, 25165843, 71, 0, unsolvable, 204.49, 200.94, 2.98, 6494092
9882, solved, 335575, 180075621, 37152982, 180075530, 6937899, 0, 30215083, 50331653, 95, 91, solved, 370.06, 363.91, 4.86, 10249424
7699, timed-out, 3600000, 2355657370, 778398836, 2355657339, 429444404, 248954432, 100000000, 100663319, 188, 31, timed-out, 3772.12, 3742.66, 16.42, 33112952
