seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
263224,0,0.00,3069,0,0.562,0,0,0,0,2680
265147,0,0.09,190234,0,1.119,1,0,0,27481,43113
265270,0,0.05,158140,0,1.321,0,0,0,1660,37606
266471,0,0.00,2968,0,0.492,0,0,0,0,2576
266570,0,0.00,3069,0,0.578,0,0,0,0,2680
266845,0,0.07,190621,0,1.359,1,0,0,10817,43236
266848,0,0.08,189267,0,1.115,1,0,0,7282,42801
267032,0,0.00,3069,0,0.535,0,0,0,0,2680
267965,0,0.07,188528,0,1.109,1,0,0,7535,42660
268690,0,0.00,2968,0,0.784,0,0,0,0,2576
26938,0,0.08,183592,0,1.392,1,0,0,8429,42223
271843,0,0.07,183677,0,1.121,1,0,0,5770,42371
274324,0,0.00,2968,0,0.59,0,0,0,0,2576
277996,0,0.00,2968,0,0.612,0,0,0,0,2576
278727,0,0.08,184204,0,1.15,1,0,0,18318,42480
279337,0,0.00,2968,0,0.52,0,0,0,0,2576
279624,0,0.07,193353,0,1.163,1,0,0,14737,43609
280428,0,0.11,176954,0,1.074,1,0,0,18305,41311
280475,0,0.00,2968,0,0.704,0,0,0,0,2576
282193,0,0.00,3069,0,0.68,0,0,0,0,2680
282893,0,0.00,3069,0,0.751,0,0,0,0,2680
282965,0,0.07,190849,0,1.118,1,0,0,12061,43016
283336,0,0.00,3069,0,0.519,0,0,0,0,2680
284012,0,0.10,184942,0,1.314,1,0,0,25754,42313
284532,0,0.00,2968,0,0.596,0,0,0,0,2576
285834,0,0.07,184250,0,1.181,1,0,0,11584,42301
287231,0,0.00,3069,0,0.577,0,0,0,0,2680
288403,0,0.00,2968,0,0.616,0,0,0,0,2576
289422,0,0.09,181051,0,1.108,1,0,0,25854,42091
290036,0,0.00,3069,0,0.579,0,0,0,0,2680
292614,0,0.08,175648,0,1.318,1,0,0,18530,40874
293569,0,0.00,3069,0,0.794,0,0,0,0,2680
294226,0,0.06,193591,0,1.081,1,0,0,7021,43642
