seed,result,time (seconds)
2541,unsolvable,21.673
2542,unknown,49.402
2543,unknown,36.253
2544,unknown,7.634
2545,unknown,27.73
2546,unknown,39.047
2547,unknown,31.147
2548,unknown,62.82
2549,unsolvable,2.623
2550,unknown,10.967
2551,unknown,41.397
2552,unknown,24.326
2553,unknown,21.366
2554,unknown,63.814
2555,unknown,25.447
2556,unsolvable,804.095
2557,unknown,19.264
2558,unsolvable,1.599
2559,unsolvable,5.973
2560,unknown,39.138
2561,unknown,52.385
2562,unknown,18.141
2563,unknown,10.251
2564,unknown,22.847
2565,unknown,24.533
2566,unknown,65.262
2567,unknown,23.549
2568,unknown,27.39
2569,unknown,31.551
2570,unknown,10.669
2571,unknown,28.035
2572,unknown,23.51
2573,unknown,42.095
2574,unsolvable,2.16
2575,unknown,21.912
2576,unknown,23.629
2577,unknown,17.913
2578,unknown,16.041
2579,unsolvable,1.943
2580,unsolvable,1.467
2581,unknown,38.961
2582,unknown,28.962
2583,unknown,43.329
2584,unknown,28.445
2585,unknown,38.39
2586,unsolvable,2.273
2587,unknown,23.71
2588,unknown,38.226
2589,unknown,23.952
2590,unknown,76.369
2591,unknown,15.35
2592,unknown,88.792
2593,unknown,9.352
2594,unknown,24.165
2595,unknown,23.336
2596,unknown,43.52
2597,unsolvable,1.913
2598,unknown,29.334
2599,unsolvable,1.377
2600,unknown,22.018
2601,unknown,23.273
2602,unknown,42.879
2603,unknown,32.626
2604,unsolvable,18.944
2605,unknown,16.573
2606,unknown,87.578
2607,unknown,24.019
2608,unsolvable,11.031
2609,unknown,20.045
2610,unknown,28.121
2611,unknown,210.327
2612,unknown,25.793
2613,unsolvable,59.339
2614,unknown,102.898
2615,unknown,16.692
2616,unknown,46.06
2617,unknown,70.205
2618,unsolvable,2.066
2619,unknown,17.134
2620,unknown,64.911
2621,unknown,18.596
2622,unknown,28.894
2623,unknown,63.001
2624,unknown,11.773
2625,unsolvable,20.249
2626,unknown,10.362
2627,unknown,21.913
2628,unknown,6.246
2629,unknown,7.451
2630,unknown,9.979
2631,unknown,54.376
2632,unknown,57.595
2633,unknown,8.229
2634,unsolvable,2.287
2635,unsolvable,1.599
2636,unknown,23.929
2637,unknown,17.351
2638,unknown,19.271
2639,unknown,11.651
2640,unknown,67.541
2641,unknown,44.932
2642,unknown,42.124
2643,unknown,7.739
2644,unknown,47.215
2645,unknown,18.554
2646,unknown,8.529
2647,unknown,39.679
2648,unknown,15.923
2649,unknown,19.132
2650,unknown,18.116
2651,unknown,17.774
2652,unknown,18.092
2653,unsolvable,1.988
2654,unknown,17.601
2655,unknown,23.611
2656,unknown,27.714
2657,unknown,31.063
2658,unsolvable,1.532
2659,unknown,24.701
2660,unknown,16.423
2661,unknown,39.131
2662,unknown,173.223
2663,unknown,19.305
2664,unsolvable,64.947
2665,unknown,17.455
2666,unknown,41.48
2667,unknown,27.849
2668,unknown,31.503
2669,unknown,49.864
2670,unknown,28.377
2671,unknown,24.558
2672,unknown,7.731
2673,unknown,17.655
2674,unknown,73.194
2675,unknown,39.467
2676,unknown,71.819
2677,unknown,24.066
2678,unknown,33.322
2679,unknown,32.565
2680,unsolvable,2.21
2681,unsolvable,1.591
2682,unknown,30.665
2683,unknown,52.903
2684,unknown,63.126
2685,unknown,23.825
2686,unknown,25.486
2687,unknown,25.927
2688,unknown,121.142
2689,unknown,23.45
2690,unknown,20.135
2691,unknown,24.818
2692,unknown,19.688
2693,unknown,8.235
2694,unknown,25.395
2695,unknown,122.581
2696,unknown,45.67
2697,unknown,59.914
2698,unknown,39.8
2699,unsolvable,2.194
2700,unsolvable,7.649
2701,unknown,31.616
2702,unsolvable,1.459
2703,unknown,22.514
2704,unknown,90.203
2705,unknown,14.759
2706,unknown,28.593
2707,unknown,56.13
2708,unknown,21.692
2709,unknown,31.98
2710,unknown,208.414
2711,unknown,10.139
2712,unknown,37.511
2713,unknown,45.145
2714,unknown,23.468
2715,unknown,20.715
2716,unknown,7.618
2717,unknown,18.489
2718,unknown,60.462
2719,unsolvable,1.435
2720,unknown,23.34
2721,unsolvable,4.875
2722,unknown,30.682
2723,unknown,59.157
2724,unknown,16.268
2725,unknown,19.461
2726,unknown,20.568
2727,unknown,6.883
2728,unknown,199.065
2729,unknown,55.797
2730,unknown,10.045
2731,unsolvable,1.72
2732,unknown,9.571
2733,unknown,31.652
2734,unsolvable,31.976
2735,unknown,32.517
2736,unknown,31.701
2737,unknown,42.398
2738,unknown,61.669
2739,unknown,22.94
2740,unknown,85.2
2741,unknown,24.964
2742,unknown,42.66
2743,unknown,39.35
2744,unknown,25.437
2745,unsolvable,39.226
2746,unknown,85.061
2747,unknown,22.587
2748,unknown,119.615
2749,unknown,73.624
2750,unknown,32.28
2751,unknown,67.691
2752,unknown,10.889
2753,unknown,17.119
2754,unknown,43.27
2755,unsolvable,47.232
2756,unknown,19.827
2757,unsolvable,809.993
2758,unknown,18.819
2759,unknown,26.894
2760,unknown,156.173
2761,unsolvable,3.993
2762,unknown,61.753
2763,unknown,16.265
2764,unknown,54.477
2765,unknown,10.633
2766,unknown,22.698
2767,unsolvable,147.666
2768,unknown,16.4
2769,unknown,8.698
2770,unknown,17.013
2771,unknown,50.382
2772,unknown,60.785
2773,unknown,36.085
2774,unknown,41.483
2775,unsolvable,1.439
2776,unknown,26.785
2777,unsolvable,3.06
2778,unsolvable,14.503
2779,unknown,37.952
2780,unknown,18.944
2781,unknown,22.476
2782,unknown,82.293
2783,unsolvable,82.791
2784,unknown,24.201
2785,unknown,22.61
2786,unknown,66.66
2787,unknown,59.762
2788,unknown,43.521
2789,unknown,31.073
2790,unknown,45.259
2791,unknown,9.191
2792,unknown,65.786
2793,unknown,20.547
2794,unknown,23.08
2795,unknown,6.022
2796,unknown,18.026
2797,unknown,44.716
2798,unknown,37.693
2799,unknown,22.061
2800,unknown,34.256
2801,unknown,7.602
2802,unknown,18.531
2803,unknown,28.65
2804,unknown,18.731
2805,unknown,22.997
2806,unsolvable,2.015
2807,unsolvable,8.902
2808,unknown,9.404
2809,unknown,22.266
2810,unknown,35.153
2811,unknown,18.739
2812,unknown,44.257
2813,unknown,45.76
2814,unknown,7.563
2815,unknown,10.208
2816,unknown,21.143
2817,unknown,45.201
2818,unsolvable,62.437
2819,unknown,19.492
2820,unsolvable,1.43
2821,unknown,55.462
2822,unsolvable,2.48
2823,unknown,46.035
2824,unknown,23.492
2825,unsolvable,2.264
2826,unknown,22.553
2827,unsolvable,1.462
2828,unknown,13.026
2829,unknown,23.041
2830,unknown,22.009
2831,unknown,17.951
2832,unknown,27.22
2833,unknown,32.098
2834,unknown,22.905
2835,unknown,10.425
2836,unknown,7.298
2837,unknown,46.696
2838,unsolvable,22.612
2839,unknown,29.968
2840,unknown,24.203
2841,unknown,60.192
2842,unknown,60.323
2843,unknown,9.502
2844,unknown,38.291
2845,unknown,14.172
2846,unknown,28.443
2847,unsolvable,1.322
2848,unknown,16.207
2849,unknown,133.009
2850,unknown,29.765
2851,unknown,25.381
2852,unsolvable,2.998
2853,unknown,52.266
2854,unknown,26.649
2855,unsolvable,2.563
2856,unknown,10.665
2857,unknown,9.862
2858,unknown,31.241
2859,unknown,40.966
2860,unknown,21.524
2861,unknown,6.008
2862,unknown,29.582
2863,unknown,31.361
2864,unknown,61.755
2865,unknown,11.562
2866,unknown,32.508
2867,unknown,30.625
2868,unknown,10.686
2869,unknown,51.857
2870,unknown,24.203
2871,unknown,58.338
2872,unknown,19.216
2873,unknown,17.195
2874,unsolvable,2.098
2875,unknown,29.222
2876,unknown,22.427
2877,unknown,24.475
2878,unknown,23.887
2879,unknown,62.04
2880,unknown,21.41
2881,unknown,23.691
2882,unknown,19.659
2883,unknown,33.315
2884,unknown,14.721
2885,unknown,26.587
2886,unknown,20.679
2887,unsolvable,12.161
2888,unknown,18.272
2889,unknown,41.381
2890,unsolvable,2.765
2891,unknown,9.844
2892,unknown,9.017
2893,unknown,154.182
2894,unsolvable,20.615
2895,unknown,41.686
2896,unknown,8.611
2897,unknown,82.636
2898,unknown,59.046
2899,unknown,56.482
2900,unknown,19.522
2901,unknown,65.467
2902,unsolvable,11.05
2903,unknown,9.578
2904,unknown,25.615
2905,unknown,21.937
2906,unknown,28.891
2907,unknown,74.766
2908,unknown,66.826
2909,unknown,7.98
2910,unknown,40.919
2911,unknown,33.574
2912,unknown,22.196
2913,unsolvable,6.843
2914,unknown,25.557
2915,unknown,50.864
2916,unknown,7.705
2917,unknown,28.754
2918,unknown,24.721
2919,unsolvable,19.659
2920,unknown,16.035
2921,unsolvable,29.734
2922,unknown,19.082
2923,unknown,131.494
2924,unknown,27.401
2925,unknown,10.165
2926,unsolvable,2.758
2927,unknown,41.311
2928,unknown,18.049
2929,unknown,38.975
2930,unknown,58.173
2931,unknown,23.499
2932,unknown,22.414
2933,unsolvable,2.172
2934,unknown,52.61
2935,unknown,25.602
2936,unknown,22.732
2937,unknown,64.511
2938,unknown,31.4
2939,unknown,19.078
2940,unsolvable,2.914
2941,unknown,24.626
2942,unknown,25.429
2943,unsolvable,25.222
2944,unknown,24.385
2945,unknown,6.242
2946,unknown,20.48
2947,unknown,15.916
2948,unknown,24.097
2949,unknown,16.648
2950,unknown,61.576
2951,unknown,68.215
2952,unknown,28.916
2953,unknown,57.803
2954,unknown,41.576
2955,unknown,64.137
2956,unknown,18.03
2957,unknown,21.274
2958,unknown,27.099
2959,unknown,33.018
2960,unknown,10.088
2961,unknown,9.926
2962,unknown,21.601
2963,unknown,11.289
2964,unknown,4.966
2965,unknown,38.565
2966,unknown,39.223
2967,unknown,7.765
2968,unknown,52.575
2969,unknown,15.694
2970,unknown,46.953
2971,unknown,67.746
2972,unsolvable,28.998
2973,unknown,18.331
2974,unknown,20.238
2975,unknown,49.738
2976,unknown,21.983
2977,unknown,10.144
2978,unknown,66.895
2979,unsolvable,15.011
2980,unknown,9.275
2981,unknown,28.629
2982,unsolvable,7.302
2983,unsolvable,1.798
2984,unsolvable,21.316
2985,unknown,16.455
2986,unknown,35.442
2987,unknown,24.13
2988,unknown,58.689
2989,unknown,25.503
2990,unsolvable,24.827
2991,unsolvable,24.668
2992,unknown,9.43
2993,unknown,31.845
2994,unknown,14.52
2995,unknown,23.017
2996,unknown,33.404
2997,unsolvable,14.682
2998,unknown,32.416
2999,unknown,43.219
3000,unknown,10.922
3001,unknown,29.74
3002,unknown,30.462
3003,unknown,22.526
3004,unknown,43.731
3005,unknown,62.511
3006,unsolvable,16.793
3007,unknown,23.063
3008,unknown,10.83
3009,unknown,54.946
3010,unknown,52.071
3011,unknown,27.414
3012,unknown,18.5
3013,unknown,8.71
3014,unknown,49.192
3015,unknown,37.89
3016,unknown,56.33
3017,unknown,27.3
3018,unknown,29.205
3019,unknown,8.472
3020,unknown,53.32
3021,unsolvable,2.638
3022,unknown,7.249
3023,unknown,26.495
3024,unknown,75.787
3025,unknown,28.964
3026,unknown,8.929
3027,unknown,30.088
3028,unknown,19.07
3029,unsolvable,25.787
3030,unknown,22.899
3031,unknown,28.548
3032,unknown,7.261
3033,unsolvable,2.1
3034,unknown,9.215
3035,unknown,50.725
3036,unknown,22.971
3037,unsolvable,69.695
3038,unknown,50.995
3039,unknown,23.277
3040,unknown,28.324
3041,unknown,18.337
3042,unknown,22.629
3043,unknown,48.205
3044,unknown,17.891
3045,unknown,94.598
3046,unknown,31.269
3047,unsolvable,2.962
3048,unknown,25.397
3049,unsolvable,52.192
3050,unknown,21.584
3051,unknown,34.964
3052,unknown,7.88
3053,unknown,47.262
3054,unsolvable,1.943
3055,unknown,40.051
3056,unknown,10.224
3057,unsolvable,1.775
3058,unknown,42.377
3059,unknown,31.943
3060,unknown,38.672
3061,unknown,11.616
3062,unknown,27.438
3063,unknown,6.901
3064,unknown,41.944
3065,unknown,38.99
3066,unknown,17.119
3067,unknown,46.391
3068,unknown,32.27
3069,unknown,19.216
3070,unknown,25.051
3071,unsolvable,2.308
3072,unsolvable,19.101
3073,unknown,34.282
3074,unknown,29.482
3075,unknown,22.539
3076,unknown,31.814
3077,unknown,24.912
3078,unknown,12.112
3079,unknown,26.871
3080,unknown,8.195
3081,unknown,7.81
3082,unknown,7.841
3083,unknown,23.106
3084,unknown,26.971
3085,unknown,63.849
3086,unknown,53.028
3087,unknown,17.429
3088,unknown,22.952
3089,unknown,65.803
3090,unknown,91.227
3091,unknown,40.467
3092,unknown,14.154
3093,unsolvable,323.668
3094,unknown,18.576
3095,unknown,126.454
3096,unsolvable,2.25
3097,unknown,7.743
3098,unknown,15.558
3099,unknown,43.101
3100,unknown,44.171
3101,unknown,31.344
3102,unknown,33.525
3103,unsolvable,3.228
3104,unknown,15.575
3105,unknown,10.216
3106,unknown,8.474
3107,unknown,25.989
3108,unknown,42.919
3109,unknown,59.773
3110,unknown,14.96
3111,unknown,18.672
3112,unknown,47.693
3113,unknown,24.445
3114,unsolvable,1.765
3115,unsolvable,44.352
3116,unknown,38.233
3117,unknown,15.307
3118,unsolvable,2.106
3119,unsolvable,35.945
3120,unknown,23.987
3121,unknown,8.633
3122,unknown,52.855
3123,unknown,16.708
3124,unsolvable,6.057
3125,unsolvable,164.69
3126,unknown,10.893
3127,unknown,25.416
3128,unknown,27.872
3129,unknown,10.248
3130,unknown,23.622
3131,unknown,36.615
3132,unsolvable,262.637
3133,unknown,53.692
3134,unknown,21.809
3135,unknown,30.772
3136,unknown,44.763
3137,unknown,18.097
3138,unknown,23.427
3139,unknown,25.822
3140,unknown,22.403
3141,unknown,8.971
3142,unknown,16.386
3143,unknown,15.965
3144,unknown,10.777
3145,unknown,31.981
3146,unsolvable,1.928
3147,unknown,16.013
3148,unknown,19.37
3149,unknown,69.339
3150,unknown,6.988
3151,unknown,72.101
3152,unknown,54.249
3153,unknown,62.367
3154,unknown,22.192
3155,unknown,29.526
3156,unknown,21.195
3157,unknown,54.409
3158,unknown,31.003
3159,unknown,7.429
3160,unknown,22.954
3161,unknown,17.14
3162,unknown,11.714
3163,unsolvable,1.757
3164,unknown,19.111
3165,unknown,44.459
3166,unknown,10.406
3167,unknown,23.71
3168,unknown,24.57
3169,unsolvable,24.174
3170,unsolvable,96.548
3171,unknown,38.922
3172,unknown,87.435
3173,unknown,18.469
3174,unknown,30.781
3175,unknown,24.023
3176,unknown,27.734
3177,unknown,16.195
3178,unsolvable,2.382
3179,unsolvable,98.64
3180,unknown,26.131
3181,unknown,20.206
3182,unknown,42.386
3183,unknown,69.892
3184,unknown,48.651
3185,unknown,18.035
3186,unknown,40.36
3187,unknown,27.284
3188,unknown,27.148
3189,unsolvable,4.75
3190,unknown,47.698
3191,unknown,36.703
3192,unknown,34.39
3193,unknown,31.245
3194,unknown,19.63
3195,unknown,17.11
3196,unknown,16.017
3197,unknown,28.273
3198,unknown,14.864
3199,unknown,108.839
3200,unsolvable,2.647
3201,unknown,15.712
3202,unknown,48.662
3203,unknown,34.221
3204,unknown,25.813
3205,unknown,25.744
3206,unknown,35.265
3207,unknown,27.731
3208,unknown,60.059
3209,unsolvable,2.525
3210,unknown,16.504
3211,unknown,33.351
3212,unknown,27.359
3213,unknown,11.618
3214,unknown,217.819
3215,unknown,18.166
3216,unknown,15.403
3217,unknown,26.378
3218,unknown,60.737
3219,unknown,30.2
3220,unknown,29.534
3221,unknown,22.151
3222,unknown,24.94
3223,unknown,25.353
3224,unknown,52.788
3225,unknown,53.043
3226,unknown,57.373
3227,unknown,10.228
3228,unknown,19.2
3229,unknown,10.169
3230,unsolvable,2.013
3231,unknown,19.055
3232,unknown,22.656
3233,unknown,27.803
3234,unknown,22.283
3235,unknown,10.072
3236,unknown,32.687
3237,unknown,17.556
3238,unknown,19.058
3239,unknown,17.587
3240,unknown,21.492
3241,unknown,31.124
3242,unknown,21.78
3243,unknown,69.19
3244,unknown,28.194
3245,unknown,7.448
3246,unknown,46.651
3247,unknown,31.075
3248,unknown,12.341
3249,unknown,18.173
3250,unknown,37.175
3251,unknown,9.549
3252,unknown,46.143
3253,unsolvable,33.082
3254,unknown,16.507
3255,unknown,28.186
3256,unsolvable,24.954
3257,unknown,17.443
3258,unknown,30.984
3259,unknown,60.025
3260,unknown,23.394
3261,unknown,10.513
3262,unknown,10.054
3263,unknown,40.631
3264,unknown,5.657
3265,unknown,24.846
3266,unknown,63.376
3267,unknown,18.686
3268,unknown,42.29
3269,unknown,23.9
3270,unknown,22.095
3271,unknown,22.708
3272,unknown,51.589
3273,unknown,33.702
3274,unknown,25.844
3275,unknown,424.635
3276,unknown,30.991
3277,unsolvable,1.646
3278,unsolvable,31.316
3279,unknown,17.145
3280,unsolvable,24.984
3281,unknown,16.995
3282,unknown,49.412
3283,unknown,23.549
3284,unknown,34.388
3285,unknown,32.669
3286,unknown,25.629
3287,unsolvable,32.226
3288,unknown,7.157
3289,unknown,65.664
3290,unknown,24.223
3291,unknown,12.693
3292,unknown,11.255
3293,unknown,44.038
3294,unknown,10.247
3295,unknown,44.426
3296,unknown,33.521
3297,unknown,42.183
3298,unknown,10.943
3299,unsolvable,18.832
3300,unknown,19.583
3301,unknown,31.459
3302,unknown,23.324
3303,unknown,6.643
3304,unknown,22.735
3305,unknown,14.421
3306,unknown,22.37
3307,unknown,24.119
3308,unknown,18.914
3309,unknown,23.071
3310,unknown,63.79
3311,unknown,25.252
3312,unknown,16.182
3313,unsolvable,7.446
3314,unknown,8.293
3315,unsolvable,123.108
3316,unknown,29.28
3317,unknown,26.226
3318,unknown,26.945
3319,unknown,22.978
3320,unknown,22.388
3321,unknown,22.997
3322,unknown,25.46
3323,unknown,42.363
3324,unknown,14.9
3325,unknown,31.542
3326,unknown,69.071
3327,unknown,31.592
3328,unknown,41.165
3329,unsolvable,58.136
3330,unknown,28.746
3331,unknown,23.864
3332,unknown,43.071
3333,unknown,16.141
3334,unknown,17.959
3335,unknown,7.971
3336,unknown,23.887
3337,unknown,18.049
3338,unknown,53.599
3339,unknown,10.222
3340,unknown,8.197
3341,unknown,34.755
3342,unknown,28.384
3343,unknown,8.516
3344,unknown,21.024
3345,unknown,75.899
3346,unknown,26.938
3347,unknown,74.168
3348,unknown,32.687
3349,unknown,60.232
3350,unknown,10.79
3351,unknown,43.746
3352,unknown,24.514
3353,unknown,11.083
3354,unknown,22.804
3355,unsolvable,53.733
3356,unsolvable,27.038
3357,unknown,39.329
3358,unsolvable,20.771
3359,unknown,52.325
3360,unknown,17.264
3361,unknown,43.1
3362,unknown,23.663
3363,unknown,49.411
3364,unknown,29.641
3365,unknown,67.036
3366,unknown,22.182
3367,unknown,48.44
3368,unknown,14.011
3369,unknown,11.242
3370,unknown,42.49
3371,unknown,31.659
3372,unknown,23.402
3373,unknown,124.763
3374,unknown,23.926
3375,unknown,51.324
3376,unknown,16.959
3377,unknown,30.467
3378,unknown,48.306
3379,unknown,18.924
3380,unknown,38.405
3381,unknown,5.666
3382,unknown,58.364
3383,unknown,30.425
3384,unknown,15.87
3385,unknown,36.083
3386,unknown,29.785
3387,unknown,17.947
3388,unknown,28.917
3389,unknown,10.481
3390,unknown,7.974
3391,unknown,29.969
3392,unknown,86.89
3393,unsolvable,3.548
3394,unknown,25.1
3395,unknown,56.122
3396,unknown,24.226
3397,unknown,8.033
3398,unknown,24.541
3399,unsolvable,7.479
3400,unknown,28.589
3401,unknown,21.938
3402,unknown,146.704
3403,unknown,37.818
3404,unknown,68.646
3405,unknown,31.924
3406,unknown,39.737
3407,unknown,7.833
3408,unknown,29.801
3409,unknown,18.502
3410,unknown,31.761
3411,unknown,21.362
3412,unknown,6.181
3413,unknown,66.035
3414,unknown,23.244
3415,unknown,8.443
3416,unknown,34.06
3417,unknown,22.564
3418,unknown,62.654
3419,unknown,33.4
3420,unknown,46.768
3421,unknown,54.139
3422,unknown,10.368
3423,unknown,63.292
3424,unknown,44.794
3425,unknown,17.569
3426,unknown,27.154
3427,unknown,25.575
3428,unknown,34.122
3429,unknown,13.251
3430,unknown,16.564
3431,unknown,17.016
3432,unknown,44.519
3433,unknown,15.101
3434,unknown,8.226
3435,unknown,25.929
3436,unknown,30.841
3437,unknown,44.094
3438,unknown,12.77
3439,unknown,9.677
3440,unknown,32.332
3441,unknown,16.959
3442,unsolvable,1.996
3443,unknown,18.715
3444,unknown,23.366
3445,unknown,35.083
3446,unknown,9.714
3447,unknown,9.729
3448,unknown,10.857
3449,unknown,68.568
3450,unknown,142.86
3451,unknown,21.412
3452,unknown,26.67
3453,unknown,49.847
3454,unsolvable,22.097
3455,unknown,7.795
3456,unknown,17.25
3457,unknown,21.785
3458,unknown,29.855
3459,unknown,18.931
3460,unknown,48.623
3461,unsolvable,16.178
3462,unknown,30.17
3463,unknown,40.668
3464,unknown,28.775
3465,unsolvable,53.059
3466,unknown,28.167
3467,unknown,44.497
3468,unknown,15.98
3469,unknown,102.57
3470,unknown,37.436
3471,unsolvable,37.284
3472,unknown,46.623
3473,unsolvable,8.181
3474,unknown,16.983
3475,unknown,35.179
3476,unknown,31.318
3477,unknown,26.583
3478,unknown,83.194
3479,unknown,31.218
3480,unknown,56.084
3481,unknown,32.677
3482,unknown,21.55
3483,unknown,33.149
3484,unknown,33.592
3485,unknown,51.784
3486,unknown,55.519
3487,unknown,18.05
3488,unknown,31.079
3489,unknown,21.64
3490,unknown,16.478
3491,unknown,27.992
3492,unknown,50.409
3493,unknown,23.252
3494,unsolvable,19.768
3495,unknown,22.051
3496,unknown,21.126
3497,unknown,17.484
3498,unknown,29.507
3499,unknown,48.729
3500,unknown,18.875
3501,unknown,67.067
3502,unknown,18.034
3503,unknown,26.412
3504,unknown,39.36
3505,unsolvable,2.266
3506,unknown,30.37
3507,unknown,58.052
3508,unknown,23.11
3509,unknown,23.471
3510,unknown,80.715
3511,unknown,21.58
3512,unknown,23.022
3513,unknown,12.076
3514,unknown,20.759
3515,unsolvable,1.964
3516,unknown,142.273
3517,unknown,27.61
3518,unknown,23.471
3519,unknown,47.606
3520,unsolvable,1.633
3521,unknown,70.483
3522,unknown,17.121
3523,unknown,27.596
3524,unknown,63.975
3525,unknown,26.534
3526,unsolvable,7.255
3527,unknown,103.954
3528,unknown,15.185
3529,unknown,61.589
3530,unknown,64.837
3531,unknown,41.41
3532,unknown,14.63
3533,unknown,11.996
3534,unknown,57.647
3535,unknown,59.328
3536,unknown,8.161
3537,unknown,10.221
3538,unknown,57.106
3539,unknown,22.038
3540,unsolvable,41.435
3541,unknown,63.347
3542,unknown,46.917
3543,unknown,24.629
3544,unknown,135.59
3545,unknown,24.969
3546,unknown,18.1
3547,unknown,17.201
3548,unknown,28.476
3549,unsolvable,2.081
3550,unknown,25.165
3551,unsolvable,1.41
3552,unknown,15.227
3553,unknown,9.506
3554,unknown,31.828
3555,unknown,24.85
3556,unknown,31.564
3557,unknown,21.421
3558,unknown,24.343
3559,unknown,10.841
3560,unknown,41.525
3561,unknown,9.079
3562,unknown,8.199
3563,unknown,16.75
3564,unknown,24.778
3565,unknown,49.675
3566,unsolvable,2.515
3567,unknown,35.823
3568,unknown,41.437
3569,unknown,30.181
3570,unknown,52.392
3571,unknown,33.728
3572,unknown,34.142
3573,unknown,43.813
3574,unknown,23.414
3575,unknown,6.43
3576,unknown,11.287
3577,unknown,10.536
3578,unsolvable,51.778
3579,unknown,26.79
3580,unknown,22.426
3581,unknown,15.806
3582,unknown,64.091
3583,unknown,106.708
3584,unknown,40.25
3585,unsolvable,20.481
3586,unknown,21.544
3587,unsolvable,3.29
3588,unknown,16.996
3589,unknown,22.305
3590,unknown,18.254
3591,unknown,56.116
3592,unknown,216.401
3593,unknown,38.656
3594,unknown,33.109
3595,unknown,16.377
3596,unknown,39.209
3597,unknown,55.782
3598,unknown,47.411
3599,unsolvable,2.124
3600,unknown,8.886
3601,unknown,17.066
3602,unknown,33.084
3603,unsolvable,1.276
3604,unknown,24.047
3605,unknown,22.968
3606,unknown,25.129
3607,unsolvable,1.877
3608,unknown,45.297
3609,unknown,60.273
3610,unknown,9.406
3611,unknown,48.71
3612,unknown,23.316
3613,unknown,45.549
3614,unsolvable,40.768
3615,unknown,17.924
3616,unknown,10.089
3617,unknown,39.395
3618,unknown,13.413
3619,unknown,38.166
3620,unknown,28.632
3621,unknown,191.812
3622,unknown,10.629
3623,unknown,10.987
3624,unknown,16.118
3625,unknown,17.758
3626,unknown,14.217
3627,unsolvable,10.928
3628,unknown,34.312
3629,unsolvable,1.506
3630,unknown,24.412
3631,unknown,8.256
3632,unknown,26.17
3633,unknown,24.924
3634,unknown,33.795
3635,unknown,20.149
3636,unknown,22.475
3637,unknown,24.291
3638,unknown,60.36
3639,unknown,18.363
3640,unknown,25.728
3641,unsolvable,14.151
3642,unknown,33.694
3643,unknown,44.841
3644,unknown,23.924
3645,unknown,8.651
3646,unknown,20.864
3647,unsolvable,41.218
3648,unsolvable,6.493
3649,unknown,19.089
3650,unknown,11.02
3651,unknown,33.265
3652,unknown,29.944
3653,unknown,40.74
3654,unknown,90.547
3655,unsolvable,41.075
3656,unknown,18.439
3657,unknown,11.9
3658,unknown,23.813
3659,unknown,10.467
3660,unknown,23.911
3661,unknown,17.802
3662,unknown,9.164
3663,unknown,7.597
3664,unknown,22.518
3665,unknown,22.048
3666,unknown,87.259
3667,unknown,10.85
3668,unsolvable,365.911
3669,unsolvable,1.454
3670,unsolvable,1.533
3671,unknown,14.456
3672,unsolvable,5.72
3673,unknown,30.462
3674,unsolvable,5.813
3675,unknown,18.372
3676,unknown,17.206
3677,unknown,17.628
3678,unknown,29.281
3679,unknown,9.643
3680,unknown,30.776
3681,unsolvable,3.193
3682,unknown,19.157
3683,unsolvable,1.73
3684,unsolvable,1.315
3685,unknown,6.958
3686,unsolvable,4.286
3687,unknown,25.908
3688,unknown,24.973
3689,unknown,32.209
3690,unsolvable,18.972
3691,unknown,43.658
3692,unknown,10.119
3693,unknown,30.347
3694,unknown,140.715
3695,unknown,7.507
3696,unsolvable,2.634
3697,unknown,31.156
3698,unknown,25.339
3699,unknown,27.633
3700,unknown,30.222
3701,unknown,21.352
3702,unknown,25.801
3703,unknown,48.551
3704,unknown,36.115
3705,unsolvable,1.744
3706,unknown,27.13
3707,unknown,16.627
3708,unknown,29.709
3709,unknown,47.58
3710,unknown,58.504
3711,unknown,64.355
3712,unknown,51.429
3713,unsolvable,2.05
3714,unknown,21.787
3715,unknown,22.327
3716,unsolvable,157.654
3717,unknown,16.261
3718,unknown,24.451
3719,unknown,23.419
3720,unknown,20.093
3721,unknown,26.167
3722,unknown,52.711
3723,unknown,34.247
3724,unknown,19.05
3725,unknown,33.903
3726,unknown,24.525
3727,unknown,82.231
3728,unknown,19.851
3729,unsolvable,76.743
3730,unknown,23.539
3731,unknown,20.024
3732,unknown,10.293
3733,unsolvable,64.691
3734,unknown,17.553
3735,unknown,22.793
3736,unsolvable,2.562
3737,unknown,24.01
3738,unknown,27.646
3739,unknown,25.649
3740,unknown,30.416
3741,unknown,19.221
3742,unknown,81.878
3743,unknown,30.602
3744,unknown,24.876
3745,unsolvable,12.973
3746,unknown,24.63
3747,unknown,39.172
3748,unknown,89.014
3749,unsolvable,3.488
3750,unknown,19.749
3751,unknown,27.183
3752,unknown,34.248
3753,unsolvable,16.12
3754,unknown,9.724
3755,unknown,21.028
3756,unknown,25.164
3757,unknown,5.688
3758,unknown,25.448
3759,unsolvable,3.133
3760,unknown,21.729
3761,unknown,49.11
3762,unknown,31.132
3763,unsolvable,1.602
3764,unknown,17.513
3765,unknown,31.982
3766,unknown,287.226
3767,unknown,11.923
3768,unknown,28.209
3769,unknown,24.004
3770,unknown,9.113
3771,unknown,65.03
3772,unknown,51.902
3773,unknown,141.884
3774,unsolvable,1.621
3775,unknown,35.675
3776,unknown,17.81
3777,unknown,18.492
3778,unknown,24.98
3779,unknown,19.998
3780,unknown,47.445
3781,unknown,27.726
